bar,time,symbol,interval,price,signal,p_used,p_single,p_1m,p_5m,p_15m,p_1h,whale_dir,whale_score,whale_on,whale_alignment,whale_thr,model_confidence_factor,atr,equity,peak_equity,max_drawdown_pct,pnl_total
282,282,BTCUSDT,5m,92552.43,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,606.6171428571428,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
283,283,BTCUSDT,5m,92246.84,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,550.4535714285719,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
284,284,BTCUSDT,5m,92186.23,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,535.211428571429,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
285,285,BTCUSDT,5m,92304.36,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,530.1707142857152,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
286,286,BTCUSDT,5m,92317.19,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,502.97714285714443,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
287,287,BTCUSDT,5m,92601.82,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,521.0300000000009,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
288,288,BTCUSDT,5m,92319.59,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.9407255995809001,True,opposed,0.5,0.3,533.6171428571439,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
289,289,BTCUSDT,5m,92342.33,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,518.74142857143,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
290,290,BTCUSDT,5m,92615.72,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,489.6392857142855,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
291,291,BTCUSDT,5m,92433.83,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,426.2000000000002,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
292,292,BTCUSDT,5m,92373.3,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,384.490714285715,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
293,293,BTCUSDT,5m,92269.06,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,363.3600000000016,999.6958226704044,1000.2797628979012,0.0945496420459488,-0.3041773295956318
294,294,BTCUSDT,5m,91890.79,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,367.01642857142934,999.2666494889352,1000.2797628979012,0.10128300566942361,-0.7333505110648275
295,295,BTCUSDT,5m,92032.82,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,339.12785714285775,999.2666494889352,1000.2797628979012,0.10128300566942361,-0.7333505110648275
296,296,BTCUSDT,5m,92236.61,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,328.9242857142859,999.2666494889352,1000.2797628979012,0.10128300566942361,-0.7333505110648275
297,297,BTCUSDT,5m,92150.01,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,297.8471428571429,999.2666494889352,1000.2797628979012,0.10128300566942361,-0.7333505110648275
298,298,BTCUSDT,5m,92268.45,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,287.3428571428573,999.2666494889352,1000.2797628979012,0.10128300566942361,-0.7333505110648275
299,299,BTCUSDT,5m,92506.17,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,279.61857142857167,999.2666494889352,1000.2797628979012,0.10128300566942361,-0.7333505110648275
300,300,BTCUSDT,5m,92611.38,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,281.46214285714296,999.2666494889352,1000.2797628979012,0.10128300566942361,-0.7333505110648275
