bar,time,symbol,interval,price,signal,p_used,p_single,p_1m,p_5m,p_15m,p_1h,whale_dir,whale_score,whale_on,whale_alignment,whale_thr,model_confidence_factor,atr,equity,peak_equity,max_drawdown_pct,pnl_total
265,265,BTCUSDT,5m,91131.42,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,129.8157142857152,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
266,266,BTCUSDT,5m,91192.08,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,125.30285714285856,999.9845666367243,1000.1990705578562,0.021446122821561053,-0.01543336327574707
267,267,BTCUSDT,5m,91510.76,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,long,1.0,True,aligned,0.5,1.0,155.37857142857268,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
268,268,BTCUSDT,5m,91690.0,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,166.59142857142953,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
269,269,BTCUSDT,5m,91554.0,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,177.28714285714418,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
270,270,BTCUSDT,5m,91731.48,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,185.2185714285723,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
271,271,BTCUSDT,5m,91673.99,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,191.5271428571432,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
272,272,BTCUSDT,5m,91581.21,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,194.38428571428605,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
273,273,BTCUSDT,5m,91610.26,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,188.27071428571486,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
274,274,BTCUSDT,5m,91630.79,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,long,1.0,True,aligned,0.5,1.0,184.95285714285689,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
275,275,BTCUSDT,5m,91553.09,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,short,0.7283352273212335,True,opposed,0.5,0.3,185.26999999999992,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
276,276,BTCUSDT,5m,91503.75,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,long,1.0,True,aligned,0.5,1.0,191.91571428571373,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
277,277,BTCUSDT,5m,91479.51,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,188.62499999999895,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
278,278,BTCUSDT,5m,91578.43,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,182.12071428571238,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
279,279,BTCUSDT,5m,91587.85,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,long,1.0,True,aligned,0.5,1.0,178.64142857142724,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
280,280,BTCUSDT,5m,91599.99,long,0.9435428739621232,0.7267306089401245,1.0,0.7267306089401245,1.0,1.0,short,0.8768791165687486,True,opposed,0.5,0.3,174.69142857142808,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
281,281,BTCUSDT,5m,91527.03,long,0.9435428678049995,0.7267305791378021,1.0,0.7267305791378021,1.0,1.0,none,0.0,False,no_whale,0.5,1.0,143.16499999999982,1000.0825321194083,1000.1990705578562,0.021446122821561053,0.08253211940825622
