timestamp,symbol,interval,signal,p,p_source,ensemble_p,model_confidence_factor,p_buy_ema,p_buy_raw
2025-12-24T15:04:34.443850,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:05:35.581558,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:06:36.914548,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:07:37.948257,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:08:38.967581,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:09:40.044601,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:10:41.085457,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:11:42.066158,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:12:43.312907,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:13:44.331212,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-24T15:14:45.324899,BTCUSDT,5m,BUY,1.0,p_buy_ema,,0.8443108571428597,1.0,1.0
2025-12-25T20:02:51.944558,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:03:53.220958,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:04:54.496756,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:05:55.680989,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:06:56.901931,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:07:58.021052,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:08:59.044300,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:10:00.508697,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:11:01.827540,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:12:03.184410,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:13:04.542873,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:14:05.935746,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:15:06.924684,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:16:08.014102,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:17:09.234482,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:18:10.395523,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:19:11.813545,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:20:13.084156,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:21:14.377844,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:22:15.753496,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:23:17.115276,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:24:18.298167,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:25:19.559413,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:26:20.715379,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:27:21.855064,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:28:23.212722,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:29:24.562474,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:30:25.921844,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:31:27.212376,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:32:28.497378,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:33:29.858792,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:34:31.167495,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:35:32.300510,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:36:33.314219,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:37:34.614999,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
2025-12-25T20:38:36.063436,BTCUSDT,5m,BUY,0.5445509552955627,p_buy_ema,,0.21704665327453398,0.5445509552955627,0.5445509552955627
