timestamp,symbol,interval,signal,p,p_source,ensemble_p,model_confidence_factor,p_buy_ema,p_buy_raw
2025-12-27T09:35:33.584627,BTCUSDT,1m,HOLD,0.4974230736206306,p_buy_ema,,,0.4974230736206306,0.4974230736206306
2025-12-27T09:36:38.967136,BTCUSDT,1m,HOLD,0.4974230736206306,p_buy_ema,,,0.4974230736206306,0.4974230736206306
2025-12-27T09:37:44.682193,BTCUSDT,1m,HOLD,0.4974230736206306,p_buy_ema,,,0.4974230736206306,0.4974230736206306
2025-12-27T09:38:50.359388,BTCUSDT,1m,HOLD,0.4974230736206306,p_buy_ema,,,0.4974230736206306,0.4974230736206306
2025-12-27T09:50:18.206679,BTCUSDT,1m,HOLD,0.4974230736206306,p_buy_ema,,,0.4974230736206306,0.4974230736206306
2025-12-27T17:18:57.891821,BTCUSDT,5m,HOLD,0.5017025096990915,p_buy_ema,,,0.5017025096990915,0.5017025096990915
2025-12-27T17:20:28.677009,BTCUSDT,5m,HOLD,0.5017025096990915,p_buy_ema,,,0.5017025096990915,0.5017025096990915
2025-12-27T17:21:29.962677,BTCUSDT,5m,HOLD,0.5017025096990915,p_buy_ema,,,0.5017025096990915,0.5017025096990915
2025-12-27T17:22:31.039364,BTCUSDT,5m,HOLD,0.5017025096990915,p_buy_ema,,,0.5017025096990915,0.5017025096990915
2025-12-27T17:23:32.223485,BTCUSDT,5m,HOLD,0.5017025096990915,p_buy_ema,,,0.5017025096990915,0.5017025096990915
2025-12-27T17:24:44.635483,BTCUSDT,5m,HOLD,0.49849293264024575,p_buy_ema,,,0.49849293264024575,0.49849293264024575
2025-12-27T19:28:00.235780,BTCUSDT,5m,HOLD,0.49339512036351657,p_buy_ema,,,0.49339512036351657,0.49339512036351657
2025-12-27T19:29:06.214040,BTCUSDT,5m,HOLD,0.49339512036351657,p_buy_ema,,,0.49339512036351657,0.49339512036351657
2025-12-27T20:08:50.611664,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-27T20:09:56.372544,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T15:11:46.362601,BTCUSDT,5m,HOLD,0.5017025096990915,p_buy_ema,,,0.5017025096990915,0.5017025096990915
2025-12-28T15:22:09.350231,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T18:19:33.049024,BTCUSDT,1m,HOLD,0.49185073475885605,ensemble_p,0.49185073475885605,,0.49185073475885605,0.49185073475885605
2025-12-28T18:29:45.210580,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T18:47:14.847311,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
2025-12-28T18:48:20.088322,BTCUSDT,5m,HOLD,0.49339512036351657,ensemble_p,0.49339512036351657,,0.49339512036351657,0.49339512036351657
