open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1751846400000,109203.85,109288.02,108800.01,108823.07,253.63512,1751849999999,27650809.5940451,87553,115.64322,12607374.0577154,0
1751850000000,108823.07,109089.0,108679.75,109019.13,299.62996,1751853599999,32632922.6234208,80175,142.14196,15480277.0286609,0
1751853600000,109019.13,109499.99,109019.12,109364.52,433.83049,1751857199999,47462043.4492443,72881,221.97931,24282736.0820421,0
1751857200000,109364.53,109700.0,109364.52,109389.47,326.56622,1751860799999,35766230.5016642,61695,183.33557,20079923.7223227,0
1751860800000,109389.46,109447.54,109128.72,109128.73,184.07817,1751864399999,20113609.1085595,42476,47.50196,5190116.7788103,0
1751864400000,109128.73,109201.65,109035.21,109079.99,184.85155,1751867999999,20173691.3242393,37388,100.11235,10925515.8886581,0
1751868000000,109079.99,109174.87,108769.23,108774.5,348.32807,1751871599999,37965440.3975115,45319,203.16289,22146930.910108,0
1751871600000,108774.5,109061.08,108654.94,109061.08,351.63493,1751875199999,38278051.6676214,46160,202.89643,22087407.8164185,0
1751875200000,109061.07,109087.86,108860.5,109011.7,211.49643,1751878799999,23046538.132379,47962,117.10916,12761614.8484129,0
1751878800000,109011.7,109011.71,108761.13,108849.06,259.49114,1751882399999,28244580.0358809,39112,136.87956,14897669.3191145,0
1751882400000,108849.05,108899.32,108660.14,108664.14,967.12524,1751885999999,105183255.0445832,77039,243.92386,26528725.1297053,0
1751886000000,108664.15,108801.0,108572.52,108642.01,355.32653,1751889599999,38619796.6029503,51206,115.64472,12567967.6525996,0
1751889600000,108642.01,108642.02,108303.83,108346.85,889.93465,1751893199999,96513851.6850094,84473,188.07508,20397422.8196691,0
1751893200000,108346.86,108572.0,108019.23,108536.84,726.60378,1751896799999,78653352.0367844,177147,340.91021,36903698.6239951,0
1751896800000,108536.84,108660.0,107970.0,108223.14,535.69464,1751900399999,57979846.7024088,169535,243.98097,26410694.4986126,0
1751900400000,108223.14,108621.45,108223.14,108292.59,364.16316,1751903999999,39480223.6243738,111378,144.7424,15692124.0175601,0
1751904000000,108292.59,108493.56,107906.25,107976.91,640.2301,1751907599999,69258977.5428008,196166,249.41735,26978640.7477233,0
1751907600000,107976.91,108354.0,107811.0,107943.15,381.91342,1751911199999,41251635.2736002,132138,164.02307,17721766.4062007,0
1751911200000,107943.16,108100.0,107513.2,108024.53,492.15098,1751914799999,53029763.0111263,105861,196.11045,21131054.9661925,0
1751914800000,108024.53,108314.72,108009.99,108056.68,311.81983,1751918399999,33732428.086993,93395,135.02527,14607047.9800259,0
1751918400000,108056.67,108140.5,107866.66,107886.85,220.5076,1751921999999,23809994.8579439,64444,86.32167,9319545.2563251,0
1751922000000,107886.85,108213.0,107800.01,108166.95,283.98408,1751925599999,30659881.4788558,52925,173.47451,18725236.3293394,0
1751925600000,108166.94,108180.0,107973.06,108019.23,222.87717,1751929199999,24080443.3654483,51329,84.99563,9183128.3915765,0
1751929200000,108019.23,108300.0,108019.23,108262.94,159.50275,1751932799999,17260949.90626,34183,83.51469,9037482.5304501,0
1751932800000,108262.94,108525.0,108193.48,108299.99,409.64154,1751936399999,44380033.1957729,97847,225.6909,24451633.6576404,0
1751936400000,108299.99,108300.0,107689.64,107705.03,327.96475,1751939999999,35417322.9098807,86676,121.90375,13165527.0912768,0
1751940000000,107705.03,107945.0,107429.57,107766.2,1090.68261,1751943599999,117449637.6114605,133423,314.56254,33879204.3942054,0
